uf,Ano,Frase,Contagem,Porcentagem
GO,2020,Realização de vistorias,11,0.93
GO,2020,Tráfico de drogas,11,0.93
GO,2020,Apreensão de Maconha,10,0.84
GO,2020,Apreensão de Cocaína,8,0.67
GO,2020,Mandado de prisão cumprido,4,0.34
GO,2020,Pessoa Desaparecida,4,0.34
GO,2021,Homicídio doloso,118,10.52
GO,2021,Feminicídio,95,8.47
GO,2021,Lesão corporal seguida de morte,90,8.02
GO,2021,Tentativa de feminicídio,83,7.4
GO,2021,Roubo seguido de morte (latrocínio),75,6.68
GO,2021,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),74,6.6
GO,2021,Tentativa de homicídio,71,6.33
GO,2021,Suicídio de Agente do Estado,68,6.06
GO,2021,Morte por intervenção de Agente do Estado,63,5.61
GO,2021,Mortes a esclarecer (sem indício de crime),47,4.19
GO,2021,Suicídio,46,4.1
GO,2021,Roubo de veículo,28,2.5
GO,2021,Roubo a instituição financeira,27,2.41
GO,2021,Furto de veículo,20,1.78
GO,2021,Arma de Fogo Apreendida,19,1.69
GO,2021,Atendimento pré-hospitalar,19,1.69
GO,2021,Roubo de carga,19,1.69
GO,2021,Estupro de vulnerável,18,1.6
GO,2021,Busca e salvamento,16,1.43
GO,2021,Emissão de Alvarás de licença,16,1.43
GO,2021,Realização de vistorias,16,1.43
GO,2021,Pessoa Localizada,15,1.34
GO,2021,Morte de Agente do Estado,14,1.25
GO,2021,Combate a incêndios,14,1.25
GO,2021,Tráfico de drogas,13,1.16
GO,2021,Estupro,12,1.07
GO,2021,Apreensão de Maconha,11,0.98
GO,2021,Apreensão de Cocaína,8,0.71
GO,2021,Mandado de prisão cumprido,4,0.36
GO,2021,Pessoa Desaparecida,3,0.27
GO,2022,Homicídio doloso,119,10.56
GO,2022,Feminicídio,107,9.49
GO,2022,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),101,8.96
GO,2022,Roubo seguido de morte (latrocínio),99,8.78
GO,2022,Lesão corporal seguida de morte,95,8.43
GO,2022,Tentativa de feminicídio,95,8.43
GO,2022,Morte por intervenção de Agente do Estado,74,6.57
GO,2022,Tentativa de homicídio,52,4.61
GO,2022,Suicídio,47,4.17
GO,2022,Suicídio de Agente do Estado,40,3.55
GO,2022,Mortes a esclarecer (sem indício de crime),39,3.46
GO,2022,Roubo de carga,23,2.04
GO,2022,Roubo de veículo,22,1.95
GO,2022,Roubo a instituição financeira,19,1.69
GO,2022,Estupro,18,1.6
GO,2022,Tráfico de drogas,18,1.6
GO,2022,Combate a incêndios,17,1.51
GO,2022,Furto de veículo,17,1.51
GO,2022,Morte de Agente do Estado,16,1.42
GO,2022,Pessoa Localizada,13,1.15
GO,2022,Busca e salvamento,13,1.15
GO,2022,Realização de vistorias,13,1.15
GO,2022,Arma de Fogo Apreendida,12,1.06
GO,2022,Atendimento pré-hospitalar,11,0.98
GO,2022,Emissão de Alvarás de licença,11,0.98
GO,2022,Estupro de vulnerável,11,0.98
GO,2022,Apreensão de Maconha,10,0.89
GO,2022,Apreensão de Cocaína,7,0.62
GO,2022,Mandado de prisão cumprido,5,0.44
GO,2022,Pessoa Desaparecida,3,0.27
GO,2023,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),125,10.29
GO,2023,Homicídio doloso,117,9.63
GO,2023,Roubo seguido de morte (latrocínio),109,8.97
GO,2023,Tentativa de feminicídio,106,8.72
GO,2023,Lesão corporal seguida de morte,99,8.15
GO,2023,Feminicídio,84,6.91
GO,2023,Morte por intervenção de Agente do Estado,71,5.84
GO,2023,Suicídio de Agente do Estado,62,5.1
GO,2023,Tentativa de homicídio,60,4.94
GO,2023,Mortes a esclarecer (sem indício de crime),46,3.79
GO,2023,Suicídio,41,3.37
GO,2023,Roubo de carga,32,2.63
GO,2023,Roubo de veículo,25,2.06
GO,2023,Furto de veículo,23,1.89
GO,2023,Roubo a instituição financeira,23,1.89
GO,2023,Atendimento pré-hospitalar,19,1.56
GO,2023,Combate a incêndios,19,1.56
GO,2023,Busca e salvamento,17,1.4
GO,2023,Emissão de Alvarás de licença,17,1.4
GO,2023,Morte de Agente do Estado,16,1.32
GO,2023,Arma de Fogo Apreendida,14,1.15
GO,2023,Tráfico de drogas,14,1.15
GO,2023,Estupro,13,1.07
GO,2023,Pessoa Localizada,12,0.99
GO,2023,Apreensão de Cocaína,11,0.91
GO,2023,Apreensão de Maconha,11,0.91
GO,2023,Estupro de vulnerável,11,0.91
GO,2023,Realização de vistorias,11,0.91
GO,2023,Mandado de prisão cumprido,5,0.41
GO,2023,Pessoa Desaparecida,2,0.16
GO,2024,Tentativa de feminicídio,115,10.51
GO,2024,Feminicídio,93,8.5
GO,2024,Homicídio doloso,83,7.59
GO,2024,Roubo seguido de morte (latrocínio),81,7.4
GO,2024,Lesão corporal seguida de morte,74,6.76
GO,2024,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),73,6.67
GO,2024,Suicídio de Agente do Estado,68,6.22
GO,2024,Suicídio,66,6.03
GO,2024,Mortes a esclarecer (sem indício de crime),58,5.3
GO,2024,Morte por intervenção de Agente do Estado,53,4.84
GO,2024,Tentativa de homicídio,50,4.57
GO,2024,Furto de veículo,23,2.1
GO,2024,Roubo de carga,23,2.1
GO,2024,Roubo a instituição financeira,22,2.01
GO,2024,Realização de vistorias,19,1.74
GO,2024,Roubo de veículo,18,1.65
GO,2024,Pessoa Localizada,17,1.55
GO,2024,Combate a incêndios,17,1.55
GO,2024,Arma de Fogo Apreendida,16,1.46
GO,2024,Busca e salvamento,16,1.46
GO,2024,Estupro,16,1.46
GO,2024,Morte de Agente do Estado,15,1.37
GO,2024,Estupro de vulnerável,14,1.28
GO,2024,Emissão de Alvarás de licença,13,1.19
GO,2024,Atendimento pré-hospitalar,12,1.1
GO,2024,Tráfico de drogas,12,1.1
GO,2024,Apreensão de Cocaína,11,1.01
GO,2024,Apreensão de Maconha,9,0.82
GO,2024,Mandado de prisão cumprido,5,0.46
GO,2024,Pessoa Desaparecida,2,0.18
MA,2015,Feminicídio,96,9.07
MA,2015,Lesão corporal seguida de morte,96,9.07
MA,2015,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),93,8.79
MA,2015,Tentativa de feminicídio,90,8.51
MA,2015,Homicídio doloso,86,8.13
MA,2015,Roubo seguido de morte (latrocínio),60,5.67
MA,2015,Tentativa de homicídio,60,5.67
MA,2015,Suicídio de Agente do Estado,58,5.48
MA,2015,Morte por intervenção de Agente do Estado,46,4.35
MA,2015,Mortes a esclarecer (sem indício de crime),45,4.25
MA,2015,Suicídio,43,4.06
MA,2015,Roubo a instituição financeira,30,2.84
MA,2015,Roubo de veículo,21,1.98
MA,2015,Estupro de vulnerável,19,1.8
MA,2015,Roubo de carga,19,1.8
MA,2015,Atendimento pré-hospitalar,17,1.61
MA,2015,Combate a incêndios,17,1.61
MA,2015,Emissão de Alvarás de licença,17,1.61
MA,2015,Realização de vistorias,17,1.61
MA,2015,Furto de veículo,16,1.51
MA,2015,Morte de Agente do Estado,15,1.42
MA,2015,Pessoa Localizada,15,1.42
MA,2015,Estupro,15,1.42
MA,2015,Arma de Fogo Apreendida,14,1.32
MA,2015,Apreensão de Cocaína,13,1.23
MA,2015,Busca e salvamento,13,1.23
MA,2015,Tráfico de drogas,11,1.04
MA,2015,Apreensão de Maconha,10,0.95
MA,2015,Mandado de prisão cumprido,4,0.38
MA,2015,Pessoa Desaparecida,2,0.19
MA,2016,Tentativa de feminicídio,122,10.35
MA,2016,Homicídio doloso,116,9.84
MA,2016,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),92,7.8
MA,2016,Feminicídio,83,7.04
MA,2016,Morte por intervenção de Agente do Estado,83,7.04
MA,2016,Lesão corporal seguida de morte,81,6.87
MA,2016,Roubo seguido de morte (latrocínio),75,6.36
MA,2016,Tentativa de homicídio,72,6.11
MA,2016,Suicídio de Agente do Estado,64,5.43
MA,2016,Suicídio,60,5.09
MA,2016,Mortes a esclarecer (sem indício de crime),35,2.97
MA,2016,Roubo de carga,32,2.71
MA,2016,Roubo a instituição financeira,29,2.46
MA,2016,Roubo de veículo,26,2.21
MA,2016,Morte de Agente do Estado,19,1.61
MA,2016,Realização de vistorias,19,1.61
MA,2016,Tráfico de drogas,19,1.61
MA,2016,Estupro,17,1.44
MA,2016,Pessoa Localizada,15,1.27
MA,2016,Emissão de Alvarás de licença,15,1.27
MA,2016,Estupro de vulnerável,15,1.27
MA,2016,Furto de veículo,15,1.27
MA,2016,Busca e salvamento,13,1.1
MA,2016,Combate a incêndios,13,1.1
MA,2016,Arma de Fogo Apreendida,11,0.93
MA,2016,Atendimento pré-hospitalar,11,0.93
MA,2016,Apreensão de Cocaína,9,0.76
MA,2016,Apreensão de Maconha,9,0.76
MA,2016,Mandado de prisão cumprido,5,0.42
MA,2016,Pessoa Desaparecida,4,0.34
MA,2017,Roubo seguido de morte (latrocínio),99,9.22
MA,2017,Homicídio doloso,92,8.57
MA,2017,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),78,7.26
MA,2017,Tentativa de feminicídio,75,6.98
MA,2017,Feminicídio,71,6.61
MA,2017,Tentativa de homicídio,71,6.61
MA,2017,Lesão corporal seguida de morte,67,6.24
MA,2017,Morte por intervenção de Agente do Estado,63,5.87
MA,2017,Suicídio de Agente do Estado,61,5.68
MA,2017,Suicídio,58,5.4
MA,2017,Mortes a esclarecer (sem indício de crime),54,5.03
MA,2017,Roubo a instituição financeira,32,2.98
MA,2017,Roubo de carga,25,2.33
MA,2017,Furto de veículo,22,2.05
MA,2017,Roubo de veículo,21,1.96
MA,2017,Busca e salvamento,19,1.77
MA,2017,Combate a incêndios,17,1.58
MA,2017,Arma de Fogo Apreendida,16,1.49
MA,2017,Atendimento pré-hospitalar,15,1.4
MA,2017,Tráfico de drogas,15,1.4
MA,2017,Morte de Agente do Estado,14,1.3
MA,2017,Pessoa Localizada,14,1.3
MA,2017,Apreensão de Cocaína,13,1.21
MA,2017,Estupro,12,1.12
MA,2017,Realização de vistorias,12,1.12
MA,2017,Emissão de Alvarás de licença,11,1.02
MA,2017,Estupro de vulnerável,11,1.02
MA,2017,Apreensão de Maconha,9,0.84
MA,2017,Mandado de prisão cumprido,4,0.37
MA,2017,Pessoa Desaparecida,3,0.28
MA,2018,Feminicídio,105,9.74
MA,2018,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),98,9.09
MA,2018,Roubo seguido de morte (latrocínio),82,7.61
MA,2018,Tentativa de feminicídio,76,7.05
MA,2018,Homicídio doloso,75,6.96
MA,2018,Lesão corporal seguida de morte,69,6.4
MA,2018,Suicídio de Agente do Estado,66,6.12
MA,2018,Tentativa de homicídio,58,5.38
MA,2018,Morte por intervenção de Agente do Estado,56,5.19
MA,2018,Mortes a esclarecer (sem indício de crime),51,4.73
MA,2018,Suicídio,40,3.71
MA,2018,Roubo de veículo,27,2.5
MA,2018,Roubo a instituição financeira,26,2.41
MA,2018,Furto de veículo,21,1.95
MA,2018,Atendimento pré-hospitalar,19,1.76
MA,2018,Combate a incêndios,19,1.76
MA,2018,Emissão de Alvarás de licença,19,1.76
MA,2018,Estupro de vulnerável,19,1.76
MA,2018,Roubo de carga,19,1.76
MA,2018,Tráfico de drogas,19,1.76
MA,2018,Pessoa Localizada,18,1.67
MA,2018,Estupro,17,1.58
MA,2018,Realização de vistorias,14,1.3
MA,2018,Arma de Fogo Apreendida,12,1.11
MA,2018,Apreensão de Cocaína,12,1.11
MA,2018,Busca e salvamento,12,1.11
MA,2018,Morte de Agente do Estado,11,1.02
MA,2018,Apreensão de Maconha,8,0.74
MA,2018,Mandado de prisão cumprido,6,0.56
MA,2018,Pessoa Desaparecida,4,0.37
MA,2019,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),128,10.88
MA,2019,Homicídio doloso,118,10.03
MA,2019,Roubo seguido de morte (latrocínio),109,9.26
MA,2019,Lesão corporal seguida de morte,100,8.5
MA,2019,Feminicídio,77,6.54
MA,2019,Tentativa de feminicídio,76,6.46
MA,2019,Suicídio,63,5.35
MA,2019,Suicídio de Agente do Estado,60,5.1
MA,2019,Tentativa de homicídio,59,5.01
MA,2019,Morte por intervenção de Agente do Estado,54,4.59
MA,2019,Mortes a esclarecer (sem indício de crime),51,4.33
MA,2019,Roubo a instituição financeira,30,2.55
MA,2019,Roubo de carga,28,2.38
MA,2019,Furto de veículo,22,1.87
MA,2019,Estupro,19,1.61
MA,2019,Roubo de veículo,19,1.61
MA,2019,Arma de Fogo Apreendida,17,1.44
MA,2019,Atendimento pré-hospitalar,15,1.27
MA,2019,Emissão de Alvarás de licença,14,1.19
MA,2019,Tráfico de drogas,14,1.19
MA,2019,Morte de Agente do Estado,13,1.1
MA,2019,Estupro de vulnerável,13,1.1
MA,2019,Realização de vistorias,13,1.1
MA,2019,Pessoa Localizada,12,1.02
MA,2019,Apreensão de Maconha,12,1.02
MA,2019,Busca e salvamento,11,0.93
MA,2019,Combate a incêndios,11,0.93
MA,2019,Apreensão de Cocaína,10,0.85
MA,2019,Mandado de prisão cumprido,6,0.51
MA,2019,Pessoa Desaparecida,3,0.25
MA,2020,Roubo seguido de morte (latrocínio),106,9.52
MA,2020,Homicídio doloso,99,8.89
MA,2020,Lesão corporal seguida de morte,88,7.9
MA,2020,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),87,7.81
MA,2020,Morte por intervenção de Agente do Estado,81,7.27
MA,2020,Suicídio,71,6.37
MA,2020,Tentativa de feminicídio,69,6.19
MA,2020,Tentativa de homicídio,69,6.19
MA,2020,Feminicídio,68,6.1
MA,2020,Suicídio de Agente do Estado,63,5.66
MA,2020,Mortes a esclarecer (sem indício de crime),47,4.22
MA,2020,Roubo a instituição financeira,25,2.24
MA,2020,Roubo de carga,21,1.89
MA,2020,Pessoa Localizada,19,1.71
MA,2020,Atendimento pré-hospitalar,18,1.62
MA,2020,Roubo de veículo,18,1.62
MA,2020,Combate a incêndios,16,1.44
MA,2020,Estupro,16,1.44
MA,2020,Furto de veículo,16,1.44
MA,2020,Arma de Fogo Apreendida,14,1.26
MA,2020,Morte de Agente do Estado,14,1.26
MA,2020,Emissão de Alvarás de licença,14,1.26
MA,2020,Busca e salvamento,13,1.17
MA,2020,Estupro de vulnerável,13,1.17
MA,2020,Realização de vistorias,11,0.99
MA,2020,Tráfico de drogas,11,0.99
MA,2020,Apreensão de Cocaína,10,0.9
MA,2020,Apreensão de Maconha,9,0.81
MA,2020,Mandado de prisão cumprido,4,0.36
MA,2020,Pessoa Desaparecida,4,0.36
MA,2021,Homicídio doloso,122,10.73
MA,2021,Tentativa de feminicídio,110,9.67
MA,2021,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),105,9.23
MA,2021,Roubo seguido de morte (latrocínio),89,7.83
MA,2021,Feminicídio,76,6.68
MA,2021,Lesão corporal seguida de morte,70,6.16
MA,2021,Suicídio de Agente do Estado,70,6.16
MA,2021,Suicídio,56,4.93
MA,2021,Tentativa de homicídio,52,4.57
MA,2021,Mortes a esclarecer (sem indício de crime),48,4.22
MA,2021,Morte por intervenção de Agente do Estado,48,4.22
MA,2021,Roubo a instituição financeira,32,2.81
MA,2021,Roubo de carga,25,2.2
MA,2021,Roubo de veículo,24,2.11
MA,2021,Morte de Agente do Estado,19,1.67
MA,2021,Estupro de vulnerável,18,1.58
MA,2021,Tráfico de drogas,18,1.58
MA,2021,Combate a incêndios,16,1.41
MA,2021,Furto de veículo,16,1.41
MA,2021,Atendimento pré-hospitalar,15,1.32
MA,2021,Arma de Fogo Apreendida,14,1.23
MA,2021,Pessoa Localizada,14,1.23
MA,2021,Estupro,13,1.14
MA,2021,Apreensão de Cocaína,12,1.06
MA,2021,Busca e salvamento,12,1.06
MA,2021,Emissão de Alvarás de licença,12,1.06
MA,2021,Realização de vistorias,11,0.97
MA,2021,Apreensão de Maconha,10,0.88
MA,2021,Mandado de prisão cumprido,6,0.53
MA,2021,Pessoa Desaparecida,4,0.35
MA,2022,Feminicídio,114,9.75
MA,2022,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),109,9.32
MA,2022,Roubo seguido de morte (latrocínio),104,8.9
MA,2022,Homicídio doloso,90,7.7
MA,2022,Lesão corporal seguida de morte,89,7.61
MA,2022,Tentativa de feminicídio,83,7.1
MA,2022,Morte por intervenção de Agente do Estado,83,7.1
MA,2022,Suicídio de Agente do Estado,64,5.47
MA,2022,Tentativa de homicídio,57,4.88
MA,2022,Suicídio,56,4.79
MA,2022,Mortes a esclarecer (sem indício de crime),40,3.42
MA,2022,Roubo de veículo,30,2.57
MA,2022,Roubo de carga,29,2.48
MA,2022,Roubo a instituição financeira,27,2.31
MA,2022,Furto de veículo,23,1.97
MA,2022,Atendimento pré-hospitalar,19,1.63
MA,2022,Pessoa Localizada,14,1.2
MA,2022,Tráfico de drogas,14,1.2
MA,2022,Busca e salvamento,13,1.11
MA,2022,Combate a incêndios,13,1.11
MA,2022,Emissão de Alvarás de licença,13,1.11
MA,2022,Estupro,13,1.11
MA,2022,Realização de vistorias,13,1.11
MA,2022,Morte de Agente do Estado,12,1.03
MA,2022,Arma de Fogo Apreendida,11,0.94
MA,2022,Estupro de vulnerável,11,0.94
MA,2022,Apreensão de Cocaína,10,0.86
MA,2022,Apreensão de Maconha,7,0.6
MA,2022,Mandado de prisão cumprido,6,0.51
MA,2022,Pessoa Desaparecida,2,0.17
MA,2023,Tentativa de feminicídio,123,10.52
MA,2023,Roubo seguido de morte (latrocínio),105,8.98
MA,2023,Homicídio doloso,90,7.7
MA,2023,Lesão corporal seguida de morte,90,7.7
MA,2023,Feminicídio,84,7.19
MA,2023,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),81,6.93
MA,2023,Morte por intervenção de Agente do Estado,73,6.24
MA,2023,Tentativa de homicídio,69,5.9
MA,2023,Suicídio,65,5.56
MA,2023,Suicídio de Agente do Estado,60,5.13
MA,2023,Mortes a esclarecer (sem indício de crime),46,3.93
MA,2023,Roubo de carga,25,2.14
MA,2023,Roubo de veículo,25,2.14
MA,2023,Combate a incêndios,19,1.63
MA,2023,Roubo a instituição financeira,19,1.63
MA,2023,Atendimento pré-hospitalar,18,1.54
MA,2023,Furto de veículo,18,1.54
MA,2023,Realização de vistorias,17,1.45
MA,2023,Morte de Agente do Estado,16,1.37
MA,2023,Busca e salvamento,16,1.37
MA,2023,Estupro de vulnerável,16,1.37
MA,2023,Pessoa Localizada,15,1.28
MA,2023,Arma de Fogo Apreendida,14,1.2
MA,2023,Tráfico de drogas,14,1.2
MA,2023,Estupro,13,1.11
MA,2023,Apreensão de Cocaína,11,0.94
MA,2023,Emissão de Alvarás de licença,11,0.94
MA,2023,Apreensão de Maconha,8,0.68
MA,2023,Mandado de prisão cumprido,6,0.51
MA,2023,Pessoa Desaparecida,2,0.17
MA,2024,Feminicídio,120,9.72
MA,2024,Homicídio doloso,120,9.72
MA,2024,Tentativa de feminicídio,116,9.4
MA,2024,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),98,7.94
MA,2024,Roubo seguido de morte (latrocínio),95,7.7
MA,2024,Lesão corporal seguida de morte,89,7.21
MA,2024,Morte por intervenção de Agente do Estado,74,6.0
MA,2024,Mortes a esclarecer (sem indício de crime),63,5.11
MA,2024,Suicídio,63,5.11
MA,2024,Tentativa de homicídio,52,4.21
MA,2024,Suicídio de Agente do Estado,50,4.05
MA,2024,Roubo de carga,30,2.43
MA,2024,Furto de veículo,23,1.86
MA,2024,Pessoa Localizada,19,1.54
MA,2024,Combate a incêndios,19,1.54
MA,2024,Arma de Fogo Apreendida,18,1.46
MA,2024,Roubo a instituição financeira,18,1.46
MA,2024,Roubo de veículo,18,1.46
MA,2024,Atendimento pré-hospitalar,17,1.38
MA,2024,Tráfico de drogas,17,1.38
MA,2024,Busca e salvamento,16,1.3
MA,2024,Emissão de Alvarás de licença,15,1.22
MA,2024,Estupro,14,1.13
MA,2024,Realização de vistorias,14,1.13
MA,2024,Morte de Agente do Estado,12,0.97
MA,2024,Apreensão de Cocaína,12,0.97
MA,2024,Estupro de vulnerável,12,0.97
MA,2024,Apreensão de Maconha,11,0.89
MA,2024,Mandado de prisão cumprido,6,0.49
MA,2024,Pessoa Desaparecida,3,0.24
MG,2015,Feminicídio,122,10.21
MG,2015,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),119,9.96
MG,2015,Roubo seguido de morte (latrocínio),109,9.12
MG,2015,Homicídio doloso,96,8.03
MG,2015,Tentativa de feminicídio,95,7.95
MG,2015,Morte por intervenção de Agente do Estado,70,5.86
MG,2015,Tentativa de homicídio,68,5.69
MG,2015,Lesão corporal seguida de morte,67,5.61
MG,2015,Suicídio de Agente do Estado,65,5.44
MG,2015,Mortes a esclarecer (sem indício de crime),51,4.27
MG,2015,Suicídio,40,3.35
MG,2015,Roubo de carga,31,2.59
MG,2015,Roubo a instituição financeira,30,2.51
MG,2015,Arma de Fogo Apreendida,18,1.51
MG,2015,Emissão de Alvarás de licença,18,1.51
MG,2015,Estupro de vulnerável,18,1.51
MG,2015,Roubo de veículo,18,1.51
MG,2015,Estupro,17,1.42
MG,2015,Furto de veículo,17,1.42
MG,2015,Tráfico de drogas,17,1.42
MG,2015,Realização de vistorias,16,1.34
MG,2015,Pessoa Localizada,14,1.17
MG,2015,Busca e salvamento,13,1.09
MG,2015,Combate a incêndios,13,1.09
MG,2015,Morte de Agente do Estado,12,1.0
MG,2015,Apreensão de Maconha,12,1.0
MG,2015,Atendimento pré-hospitalar,12,1.0
MG,2015,Apreensão de Cocaína,8,0.67
MG,2015,Mandado de prisão cumprido,6,0.5
MG,2015,Pessoa Desaparecida,3,0.25
MG,2016,Homicídio doloso,103,9.82
MG,2016,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),91,8.67
MG,2016,Tentativa de feminicídio,90,8.58
MG,2016,Roubo seguido de morte (latrocínio),77,7.34
MG,2016,Lesão corporal seguida de morte,70,6.67
MG,2016,Feminicídio,69,6.58
MG,2016,Suicídio,63,6.01
MG,2016,Mortes a esclarecer (sem indício de crime),54,5.15
MG,2016,Suicídio de Agente do Estado,53,5.05
MG,2016,Morte por intervenção de Agente do Estado,49,4.67
MG,2016,Tentativa de homicídio,44,4.19
MG,2016,Roubo de veículo,32,3.05
MG,2016,Roubo de carga,24,2.29
MG,2016,Furto de veículo,23,2.19
MG,2016,Roubo a instituição financeira,22,2.1
MG,2016,Atendimento pré-hospitalar,19,1.81
MG,2016,Arma de Fogo Apreendida,18,1.72
MG,2016,Combate a incêndios,17,1.62
MG,2016,Busca e salvamento,16,1.53
MG,2016,Emissão de Alvarás de licença,16,1.53
MG,2016,Estupro de vulnerável,14,1.33
MG,2016,Morte de Agente do Estado,13,1.24
MG,2016,Pessoa Localizada,13,1.24
MG,2016,Realização de vistorias,13,1.24
MG,2016,Estupro,12,1.14
MG,2016,Tráfico de drogas,11,1.05
MG,2016,Apreensão de Maconha,9,0.86
MG,2016,Apreensão de Cocaína,7,0.67
MG,2016,Mandado de prisão cumprido,4,0.38
MG,2016,Pessoa Desaparecida,3,0.29
MG,2017,Lesão corporal seguida de morte,103,9.23
MG,2017,Feminicídio,96,8.6
MG,2017,Roubo seguido de morte (latrocínio),95,8.51
MG,2017,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),94,8.42
MG,2017,Tentativa de feminicídio,86,7.71
MG,2017,Homicídio doloso,81,7.26
MG,2017,Morte por intervenção de Agente do Estado,70,6.27
MG,2017,Mortes a esclarecer (sem indício de crime),57,5.11
MG,2017,Tentativa de homicídio,56,5.02
MG,2017,Suicídio de Agente do Estado,54,4.84
